제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
"""시대의 슬픈 낙인""을 삶에 대한 희망으로 풀어낸 「운명」 : 2002년도 노벨문학상 수상·임레 케르케스 작",박인숙,기타,2002,제목의 발행 연도,000000151558,춤과 사람들,한국문화예술위원회 · 예술자료원-소장자료,포함
'92 한국방송작가상 수상작품집 : 제4회,한국방송작가협회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000095014,第三企劃,한국문화예술위원회 · 예술자료원-소장자료,포함
'93 한국방송작가상 수상작품집 : 제5회,한국방송작가협회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000095015,第三企劃,한국문화예술위원회 · 예술자료원-소장자료,포함
'94 한국방송작가상 작품집 : 제6회,한국방송작가협회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000095012,第三企劃,한국문화예술위원회 · 예술자료원-소장자료,포함
'95 한국방송작가상 수상작품집 : 제7회,한국방송작가협회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000095017,제삼기획,한국문화예술위원회 · 예술자료원-소장자료,포함
'96 만화세상 = : 제6회 서울국제만화전 입상작품집,이건상,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000054691,프레스빌,한국문화예술위원회 · 예술자료원-소장자료,포함
'96 한국방송작가상 수상작품집 : 제8회,한국방송작가협회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000095016,第三企劃,한국문화예술위원회 · 예술자료원-소장자료,포함
'96문학의해,'96문학의해조직위원회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512017,'96문학의해조직위원회,한국문화예술위원회 · 예술자료원-소장자료,포함
"('91)한국문학작품선 . 1991- :, 시·시조",한국문화예술진흥원,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512008,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"('91)한국문학작품선 . 1991- :, 중편소설",한국문화예술진흥원,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512021,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"('92)한국문학작품선 . 1992- :, 시·시조",한국문화예술진흥원,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512026,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"('92)한국문학작품선 . 1992- :, 중편소설",한국문화예술진흥원,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512027,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"('93)한국문학작품선(1991.11-1992.6) . 1993(1)- :, 시·시조",한국문화예술진흥원,기타,1991,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512041,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"('93)한국문학작품선(1992.7-1993.3) . 1993(2)- :, 시·시조",한국문화예술진흥원,기타,1992,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512045,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
('93연간작품집)결고운 길 따라,대구시인협회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000030812,대구시인협회,한국문화예술위원회 · 예술자료원-소장자료,포함
"('94)한국문학작품선 . 1994- :, 시·시조",한국문화예술진흥원,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512050,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"('94)한국문학작품선 . 1994- :, 자료집",한국문화예술진흥원,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512055,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
('96)문학의해 폐막식,문학의해 조직위원회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000133468,문예회관 대극장,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1977)이상문학상 수상작품집 . 1:, 서울의 달빛0장(章)",문학사상사,기타,1977,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155277,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1978)이상문학상 수상작품집 . 2:, 잔인한 도시",문학사상사,기타,1978,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155186,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1978)이상문학상 수상작품집 . 9:, 나그네는 길에서도 쉬지 않는다",문학사상사,기타,1978,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155605,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1979)이상문학상 수상작품집 . 3:, 저녁의 게임",문학사상사,기타,1979,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155185,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1981)이상문학상 수상작품집 . 5:, 엄마의 말뚝",문학사상사,기타,1981,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155359,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1982)이상문학상 수상작품집 . 6:, 깊고 푸른 밤",문학사상사,기타,1982,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155092,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1983)이상문학상 수상작품집 . 7:, 먼 그대",문학사상사,기타,1983,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155262,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1984)이상문학상 수상작품집 . 8:, 어두운 기억의 저편",문학사상사,기타,1984,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155304,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1986)이상문학상 수상작품집 . 10:, 흐르는 북",문학사상사,기타,1986,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154899,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1986)이상문학상 수상작품집 . 11:, 우리들의 일그러진 영웅",문학사상사,기타,1986,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154939,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(1987)한국극작워크숍 작품집 . 제9집,한국극작워크숍,기타,1987,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000094372,예니,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1988)이상문학상 수상작품집 . 12:, 붉은방·해변의 길손",문학사상사,기타,1988,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155275,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(1988)한국극작워크숍 작품집 . 제10집,한국극작워크숍,기타,1988,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000094373,예니,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1989)이상문학상 수상작품집 . 13:, 겨울의 幻",문학사상사,기타,1989,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155093,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1989)이상문학상 수상작품집 . 20:, 천지간",문학사상사,기타,1989,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155187,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(1989)한국극작워크숍 작품집 . 제11집,한국극작워크숍,기타,1989,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000143200,예니,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1990)이상문학상 수상작품집 . 14:, 마음의 감옥",문학사상사,기타,1990,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000156302,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1991)이상문학상 수상작품집 . 15:, 우리시대의 소설가",문학사상사,기타,1991,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155260,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1992)이상문학상 수상작품집 . 16:, 숨은 꽃",문학사상사,기타,1992,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155278,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1993)이상문학상 수상작품집 . 17:, 얼음의 도가니",문학사상사,기타,1993,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155279,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1994)이상문학상 수상작품집 . 18:, 하나코는 없다",문학사상사,기타,1994,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154943,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1995)이상문학상 수상작품집 . 19:, 하얀배",문학사상사,기타,1995,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154945,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1995)한국문학작품선 . 1995- :, 시·시조",한국문화예술진흥원,기타,1995,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512056,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
(1996 문학의 해)문인모습 및 작고문인 육필 전시회,'96 문학의 해 조직위원회,기타,1996,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000054660,,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1996)한국문학작품선 . 1996- :, 시·시조",한국문화예술진흥원,기타,1996,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512061,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1996)한국문학작품선 . 1996- :, 아동문학",한국문화예술진흥원,기타,1996,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512065,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1997)이상문학상 수상작품집 . 21:, 사랑의 예감",문학사상사,기타,1997,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155276,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1997)한국문학작품선 . 1997- :, 시·시조",한국문화예술진흥원,기타,1997,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512070,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1997)한국문학작품선 . 1997- :, 아동문학",한국문화예술진흥원,기타,1997,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512074,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1998)이상문학상 수상작품집 . 22:, 아내의 상자",문학사상사,기타,1998,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154944,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(1998)전국 청소년 고전읽기 독후감 배일장대회 수상작품집 . 제7회,국민독서문화진흥회,기타,1998,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000152167,국민독서문화진흥회,한국문화예술위원회 · 예술자료원-소장자료,포함
(1998년도)한국시나리오 선집. 16,한국영화진흥위원회,기타,1998,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115427,집문당,한국문화예술위원회 · 예술자료원-소장자료,포함
"(1999)이상문학상 수상작품집 . 23:, 내 마음의 옥탑방",문학사상사,기타,1999,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155606,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(1999년도)한국시나리오 선집. 17,한국영화진흥위원회,기타,1999,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115428,집문당,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2000)이상문학상 수상작품집 . 24:, 시인의 별",문학사상사,기타,2000,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154938,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(2000년도)한국시나리오 선집 . 18,영화진흥위원회,기타,2000,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000122412,집문당,한국문화예술위원회 · 예술자료원-소장자료,포함
(2001)신춘문예 : 당선소설 작품집,곽상희,기타,2001,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000121519,프레스21,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2001)이상문학상 수상작품집 . 25:, 부석사",문학사상사,기타,2001,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154941,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2001)황순원문학상수상작품집 . 제1회:, 그리움을 위하여",중앙일보 문예중앙,기타,2001,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155076,중앙일보,한국문화예술위원회 · 예술자료원-소장자료,포함
(2001년도)한국시나리오 선집. 19,영화진흥위원회,기타,2001,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000512229,커뮤니케이션북스,한국문화예술위원회 · 예술자료원-소장자료,포함
(2002) 이주홍문학제 기념작품집,이주홍문학재단 (李周洪文學財團),기타,2002,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000137961,이주홍문학재단,한국문화예술위원회 · 예술자료원-소장자료,포함
(2002)신춘문예 : 당선소설 작품집,가백현,기타,2002,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000152313,프레스21,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2002)이상문학상 수상작품집 . 26:, 뱀장어 스튜",문학사상사,기타,2002,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154940,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(2002년)한국동인지문학관 : 한국동인지문학관 연수작가작품집 . 1,한국문화예술진흥원,기타,2002,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000159089,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
(2002년도)한국시나리오 선집 . 20,영화진흥공사,기타,2002,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000148880,커뮤니케이션북스,한국문화예술위원회 · 예술자료원-소장자료,포함
(2003)문학강좌 및 시 낭송회. 2003,국제펜클럽 한국본부,기타,2003,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000589799,국제펜클럽 한국본부,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2003)이상문학상 수상작품집 . 27:, 바다와 나비",문학사상사,기타,2003,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000155261,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2003)황순원문학상수상작품집 . 제3회:, 존재의 형식",중앙일보 문예중앙,기타,2003,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000377613,중앙일보·문예중앙,한국문화예술위원회 · 예술자료원-소장자료,포함
(2003년)한국동인지문학관 : 한국동인지문학관 연수작가 작품집 . 2,한국문화예술진흥원,기타,2003,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000159090,한국문화예술진흥원,한국문화예술위원회 · 예술자료원-소장자료,포함
(2003년도)한국시나리오 선집 . 21,영화진흥공사,기타,2003,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161017,커뮤니케이션북스,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2004)이상문학상 작품집. . 28, 화장 외",문학사상사,기타,2004,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000154895,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(2004)한국 시나리오 선집. 22 상권,영화진흥위원회,기타,2004,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000506210,커뮤니케이션북스,한국문화예술위원회 · 예술자료원-소장자료,포함
(2004)한국 시나리오 선집. 22 하권,영화진흥위원회,기타,2004,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000506149,커뮤니케이션북스,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2005) 황순원 문학상 수상작품집 . 제5회:, 언니의 폐경",중앙일보 문예중앙,기타,2005,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000574305,중앙일보·문예중앙,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2005)이상문학상 작품집. . 29, 몽고반점",문학사상사,기타,2005,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000200977,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(2005)코미디 페스티벌 참가 희극선집,코미디 페스티벌 집행위원회,기타,2005,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000376931,연극과인간,한국문화예술위원회 · 예술자료원-소장자료,포함
(2005년도)한국시나리오 선집 . 23 상권,영화진흥공사,기타,2005,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000442888,커뮤니케이션북스,한국문화예술위원회 · 예술자료원-소장자료,포함
(2005년도)한국시나리오 선집 . 23 하권,영화진흥공사,기타,2005,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000442889,커뮤니케이션북스,한국문화예술위원회 · 예술자료원-소장자료,포함
(2006)O. 헨리 문학상 수상작품집,"존스, 에드워드 P",기타,2006,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000511858,주한미국대사관공보과,한국문화예술위원회 · 예술자료원-소장자료,포함
"(2007)이상문학상 작품집 . 31:, 천사는 여기 머문다",문학사상사,기타,2007,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000448710,문학사상사,한국문화예술위원회 · 예술자료원-소장자료,포함
(2010) ARKO 공연·무대 예술아카데미 졸업작품집,한국문화예술위원회,기타,2010,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000628848,한국문화예술위원회,한국문화예술위원회 · 예술자료원-소장자료,포함
(2018) 한국극작워크숍 작품집,김도경 김성진 이민구 이현 주수철 최고나 최세아,기타,2018,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000786818,평민사,한국문화예술위원회 · 예술자료원-소장자료,포함
(2020) 대학생 2인극 선집,"배진섭, 홍정미",기타,2020,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000810495,지만지드라마 : 지식을만드는지식,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집 . 제19집:, 김학철 문학편(상)",김학철,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000388589,중국조선민족문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집 . 제19집:, 김학철 문학편(중)",김학철,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000388590,중국조선민족문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집 . 제23집:, 김용식 문학편",김용식,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000388588,중국조선민족문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집 . 제2집:, 리욱 문학편",이욱,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000388582,중국조선민족문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집 : 권철, 김정옥 편 . 제3집:, 김창걸 문학편",김창걸,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000388584,중국조선민족문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집 : 최삼룡 편 . 제4집:, 항일문학편",김창걸,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000388583,중국조선민족문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집: . 1, 심련수문학편",연변인민출판부,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000151917,연변인민출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집: . 1, 심연수문학편",중국조선민족 문화예술출판사,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161498,중국조선민족 문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집: . 2, 리욱 문학편",연변인민출판부,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000552940,연변인민출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집: . 22, 정판룡문학편",연변인민출판부,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000152025,연변인민출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집: . 23, 김용식 문학편",연변인민출판부,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000552912,연변인민출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집: . 5, 쌍영·싹트는 대지",연변인민출판부,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000128844,연변인민출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
"(20세기 중국조선족)문학사료전집: . 6, <마음의 금선> 등",중국조선민족 문화예술출판사,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000161499,중국조선민족 문화예술출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
(20세기)러시아 문학 강독,정막래,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000113483,명지출판사,한국문화예술위원회 · 예술자료원-소장자료,포함
(90) 방송작가작품선,한국방송작가협회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000005516,제3기획,한국문화예술위원회 · 예술자료원-소장자료,포함
"(崔仁浩)시나리오선집 : 겨울 나그네, 불새(검열본), 도시의 사냥꾼, 천국의 계단 . 3",최인호,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000102953,宇石,한국문화예술위원회 · 예술자료원-소장자료,포함
"(崔仁浩)시나리오선집 : 바보들의 행진, 병태와 영자, 고래사냥, 赤道의 꽃 . 1",최인호,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000102945,宇石,한국문화예술위원회 · 예술자료원-소장자료,포함
"(崔仁浩)시나리오선집 : 황진이, 별들의 고향(2부), 깊고 푸른 밤, 안녕하세요 하나님 . 2",최인호,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000102951,宇石,한국문화예술위원회 · 예술자료원-소장자료,포함
(春史)이동식 풍속화 대표작선집= . 1,이동식,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000481556,서문당,한국문화예술위원회 · 예술자료원-소장자료,포함
(春史)이동식 풍속화 대표작선집= . 2,이동식,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000481558,서문당,한국문화예술위원회 · 예술자료원-소장자료,포함
(茶山)정약용 문학연구,김상홍,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000004482,단대출판부,한국문화예술위원회 · 예술자료원-소장자료,포함
(계간) 문학정신 . 2008 겨울호,문학정신사,기타,2008,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000574386,문학정신사,한국문화예술위원회 · 예술자료원-소장자료,포함
(국역)연행록 선집,민족문화추진회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000012103,민족문화추진회,한국문화예술위원회 · 예술자료원-소장자료,포함
(국역)연행록 선집. 12,민족문화추진회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000011290,민족문화추진회,한국문화예술위원회 · 예술자료원-소장자료,포함
(김윤식 문학기행)환각을 찾아서,김윤식,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000123674,세계사,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
(닥종이 인형으로 말하는)각설이 이야기 : 최기순 닥종이 인형 작품집,최기순,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000506255,한솜미디어,한국문화예술위원회 · 예술자료원-소장자료,포함
(디지털리즘 문학선언)이상의 디지털리즘,오진현,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000324205,범우사,한국문화예술위원회 · 예술자료원-소장자료,포함
(마르크스 엥겔스의)문학예술론,마르크스,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000062889,논장,한국문화예술위원회 · 예술자료원-소장자료,포함
(묵산)김진태화백 작품집,북악갤러리,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000054335,,한국문화예술위원회 · 예술자료원-소장자료,포함
(문학 속)우리 도시 기행 : 김정동 교수의 문학동선. . 2,김정동,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000200903,푸른역사,한국문화예술위원회 · 예술자료원-소장자료,포함
(문학속)우리도시기행,김정동,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000147825,옛오늘,한국문화예술위원회 · 예술자료원-소장자료,포함
(문화기호학으로 읽는)문학과 그림,조용훈,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000153963,효형출판,한국문화예술위원회 · 예술자료원-소장자료,포함
(미발표작품)김지헌 시나리오 선집 . 2,김지헌,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000097850,집문당,한국문화예술위원회 · 예술자료원-소장자료,포함
(성기조 문학 연구)한 인문주의자의 꿈꾸기,한국비평문학회,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000125534,한국문화사,한국문화예술위원회 · 예술자료원-소장자료,포함
(소민 김영임의)가창선집,김영임,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000447305,민속원,한국문화예술위원회 · 예술자료원-소장자료,포함
(시와 소설을 읽는)문학 교실,김종태,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000114725,하늘연못,한국문화예술위원회 · 예술자료원-소장자료,포함
(심향) 서필원 동양화 작품집,서필원,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000011322,(도)하하,한국문화예술위원회 · 예술자료원-소장자료,포함
(유성규 시조선집)攝理 곁에서,유성규,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000126582,한샘기획,한국문화예술위원회 · 예술자료원-소장자료,중복 제외 (앞 순위 출처에 있음)
(이철수) 나무에 새긴 마음 : 1981-2011 목판화 30년 선집,이철수,기타,2011,제목의 발행 연도,http://archive.arko.or.kr/search/detail/CATTOT000000632421,컬처북스,한국문화예술위원회 · 예술자료원-소장자료,포함
(재미있는)문학 이야기,김경민,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000150549,韓國文化院聯合會,한국문화예술위원회 · 예술자료원-소장자료,포함
(제10회)서울아카데미전 : 서양화작품집 . 10,서울아카데미,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000043538,,한국문화예술위원회 · 예술자료원-소장자료,포함
(제12회 '99년도)한국방송작가상 수상작품집 : 드라마편,한국방송작가협회 편,기타,2013,기관 등록 연도,http://archive.arko.or.kr/search/detail/CATTOT000000115624,금산기획,한국문화예술위원회 · 예술자료원-소장자료,포함
